Date,temperature,ACPower,date,weekday,time
2019-03-26 10:40:00,21.872,1.03,2019-03-26,1,10:40:00
2019-03-26 10:45:00,22.238,10.81,2019-03-26,1,10:45:00
2019-03-26 10:50:00,22.294,10.24,2019-03-26,1,10:50:00
2019-03-26 10:55:00,21.990000000000002,10.14,2019-03-26,1,10:55:00
2019-03-26 11:00:00,21.84,1.02,2019-03-26,1,11:00:00
2019-03-26 11:05:00,22.375999999999998,10.49,2019-03-26,1,11:05:00
2019-03-26 11:10:00,21.738,10.45,2019-03-26,1,11:10:00
2019-03-26 11:15:00,21.548,1.0,2019-03-26,1,11:15:00
2019-03-26 11:20:00,21.838,8.25,2019-03-26,1,11:20:00
2019-03-26 11:25:00,22.316,10.47,2019-03-26,1,11:25:00
2019-03-26 11:30:00,21.784,10.4,2019-03-26,1,11:30:00
2019-03-26 11:35:00,21.613999999999997,10.72,2019-03-26,1,11:35:00
2019-03-26 11:40:00,21.704,10.46,2019-03-26,1,11:40:00
2019-03-26 11:45:00,21.576,5.63,2019-03-26,1,11:45:00
2019-03-26 11:50:00,22.088,0.0,2019-03-26,1,11:50:00
2019-03-26 11:55:00,22.648000000000003,0.0,2019-03-26,1,11:55:00
2019-03-26 12:00:00,23.178,0.0,2019-03-26,1,12:00:00
2019-03-26 12:05:00,23.45,0.0,2019-03-26,1,12:05:00
2019-03-26 12:10:00,23.772,0.0,2019-03-26,1,12:10:00
2019-03-26 12:15:00,24.151999999999997,0.0,2019-03-26,1,12:15:00
2019-03-26 12:20:00,24.308,0.0,2019-03-26,1,12:20:00
2019-03-26 12:25:00,24.292,0.0,2019-03-26,1,12:25:00
2019-03-26 12:30:00,24.434,0.0,2019-03-26,1,12:30:00
2019-03-26 12:35:00,24.594,0.0,2019-03-26,1,12:35:00
2019-03-26 12:40:00,24.740000000000002,0.0,2019-03-26,1,12:40:00
2019-03-26 12:45:00,24.846,0.0,2019-03-26,1,12:45:00
2019-03-26 12:50:00,24.887999999999998,0.0,2019-03-26,1,12:50:00
2019-03-26 12:55:00,24.964,0.0,2019-03-26,1,12:55:00
2019-03-26 13:00:00,25.084,1.05,2019-03-26,1,13:00:00
2019-03-26 13:05:00,24.464,11.07,2019-03-26,1,13:05:00
2019-03-26 13:10:00,23.945999999999998,19.86,2019-03-26,1,13:10:00
2019-03-26 13:15:00,23.27,10.51,2019-03-26,1,13:15:00
2019-03-26 13:20:00,22.598,10.48,2019-03-26,1,13:20:00
2019-03-26 13:25:00,22.168,10.41,2019-03-26,1,13:25:00
2019-03-26 13:30:00,22.288,1.02,2019-03-26,1,13:30:00
2019-03-26 13:35:00,22.306,10.71,2019-03-26,1,13:35:00
2019-03-26 13:40:00,22.302,10.47,2019-03-26,1,13:40:00
2019-03-26 13:45:00,21.856,10.46,2019-03-26,1,13:45:00
2019-03-26 13:50:00,21.59,10.41,2019-03-26,1,13:50:00
2019-03-26 13:55:00,21.496,1.03,2019-03-26,1,13:55:00
2019-03-26 14:00:00,21.766,11.02,2019-03-26,1,14:00:00
2019-03-26 14:05:00,21.806,10.51,2019-03-26,1,14:05:00
2019-03-26 14:10:00,21.595999999999997,10.46,2019-03-26,1,14:10:00
2019-03-26 14:15:00,21.768,1.03,2019-03-26,1,14:15:00
2019-03-26 14:20:00,22.238,10.82,2019-03-26,1,14:20:00
2019-03-26 14:25:00,22.259999999999998,10.61,2019-03-26,1,14:25:00
2019-03-26 14:30:00,21.741999999999997,10.36,2019-03-26,1,14:30:00
2019-03-26 14:35:00,21.8,1.01,2019-03-26,1,14:35:00
2019-03-26 14:40:00,22.218,10.89,2019-03-26,1,14:40:00
2019-03-26 14:45:00,21.848000000000003,10.46,2019-03-26,1,14:45:00
2019-03-26 14:50:00,21.65,3.61,2019-03-26,1,14:50:00
2019-03-26 14:55:00,21.79,1.02,2019-03-26,1,14:55:00
2019-03-26 15:00:00,22.4,10.91,2019-03-26,1,15:00:00
2019-03-26 15:05:00,21.895999999999997,10.46,2019-03-26,1,15:05:00
2019-03-26 15:10:00,21.628,10.33,2019-03-26,1,15:10:00
2019-03-26 15:15:00,21.628,1.16,2019-03-26,1,15:15:00
2019-03-26 15:20:00,21.884,10.92,2019-03-26,1,15:20:00
2019-03-26 15:25:00,21.674,10.51,2019-03-26,1,15:25:00
2019-03-26 15:30:00,21.56,1.02,2019-03-26,1,15:30:00
2019-03-26 15:35:00,21.826,7.18,2019-03-26,1,15:35:00
2019-03-26 15:40:00,22.478,10.83,2019-03-26,1,15:40:00
2019-03-26 15:45:00,21.836000000000002,10.36,2019-03-26,1,15:45:00
2019-03-26 15:50:00,21.568,5.95,2019-03-26,1,15:50:00
2019-03-26 15:55:00,22.583333333333332,10.28,2019-03-26,1,15:55:00
2019-03-26 16:00:00,22.583333333333332,10.28,2019-03-26,1,16:00:00
2019-03-26 16:05:00,22.583333333333332,10.28,2019-03-26,1,16:05:00
2019-03-26 16:10:00,22.583333333333332,10.28,2019-03-26,1,16:10:00
2019-03-26 16:15:00,22.583333333333332,10.28,2019-03-26,1,16:15:00
2019-03-26 16:20:00,21.991999999999997,10.14,2019-03-26,1,16:20:00
2019-03-26 16:25:00,21.869999999999997,10.72,2019-03-26,1,16:25:00
2019-03-26 16:30:00,21.886000000000003,10.39,2019-03-26,1,16:30:00
2019-03-26 16:35:00,22.338,0.0,2019-03-26,1,16:35:00
2019-03-26 16:40:00,22.91,0.0,2019-03-26,1,16:40:00
2019-03-26 16:45:00,23.272,0.0,2019-03-26,1,16:45:00
2019-03-26 16:50:00,23.660000000000004,0.0,2019-03-26,1,16:50:00
2019-03-26 16:55:00,24.03,0.0,2019-03-26,1,16:55:00
2019-03-26 17:00:00,24.345999999999997,0.0,2019-03-26,1,17:00:00
2019-03-26 17:05:00,24.402,0.0,2019-03-26,1,17:05:00
2019-03-26 17:10:00,24.682,0.0,2019-03-26,1,17:10:00
2019-03-26 17:15:00,24.848,0.0,2019-03-26,1,17:15:00
2019-03-26 17:20:00,24.932,0.0,2019-03-26,1,17:20:00
2019-03-26 17:25:00,25.3,0.0,2019-03-26,1,17:25:00
2019-03-26 17:30:00,25.258000000000003,0.0,2019-03-26,1,17:30:00
2019-03-26 17:35:00,25.188,0.0,2019-03-26,1,17:35:00
2019-03-26 17:40:00,25.226,0.0,2019-03-26,1,17:40:00
2019-03-26 17:45:00,25.247999999999998,0.0,2019-03-26,1,17:45:00
2019-03-26 17:50:00,25.262,0.0,2019-03-26,1,17:50:00
2019-03-26 17:55:00,25.272,0.0,2019-03-26,1,17:55:00
2019-03-26 18:00:00,25.284,0.0,2019-03-26,1,18:00:00
2019-03-26 18:05:00,25.326,0.0,2019-03-26,1,18:05:00
2019-03-26 18:10:00,25.387999999999998,0.0,2019-03-26,1,18:10:00
2019-03-26 18:15:00,25.497999999999998,0.0,2019-03-26,1,18:15:00
2019-03-26 18:20:00,25.576,0.0,2019-03-26,1,18:20:00
2019-03-26 18:25:00,25.639999999999997,0.0,2019-03-26,1,18:25:00
2019-03-26 18:30:00,25.708,0.0,2019-03-26,1,18:30:00
2019-03-26 18:35:00,25.784,0.0,2019-03-26,1,18:35:00
2019-03-26 18:40:00,25.85,0.0,2019-03-26,1,18:40:00
2019-03-26 18:45:00,25.884000000000004,0.0,2019-03-26,1,18:45:00
2019-03-26 18:50:00,25.910000000000004,0.0,2019-03-26,1,18:50:00
2019-03-26 18:55:00,25.838,0.0,2019-03-26,1,18:55:00
2019-03-26 19:00:00,25.776,0.0,2019-03-26,1,19:00:00
2019-03-26 19:05:00,25.746,0.0,2019-03-26,1,19:05:00
2019-03-26 19:10:00,25.701999999999998,0.0,2019-03-26,1,19:10:00
2019-03-26 19:15:00,25.660000000000004,0.0,2019-03-26,1,19:15:00
2019-03-26 19:20:00,25.648000000000003,0.0,2019-03-26,1,19:20:00
2019-03-26 19:25:00,25.625999999999998,0.0,2019-03-26,1,19:25:00
2019-03-26 19:30:00,25.584,0.0,2019-03-26,1,19:30:00
2019-03-26 19:35:00,25.52,0.0,2019-03-26,1,19:35:00
2019-03-26 19:40:00,25.468,0.0,2019-03-26,1,19:40:00
2019-03-26 19:45:00,25.44,0.0,2019-03-26,1,19:45:00
2019-03-26 19:50:00,25.404,0.0,2019-03-26,1,19:50:00
2019-03-26 19:55:00,25.366,0.0,2019-03-26,1,19:55:00
2019-03-26 20:00:00,25.314,0.0,2019-03-26,1,20:00:00
2019-03-27 07:00:00,25.247999999999998,0.86,2019-03-27,2,07:00:00
2019-03-27 07:05:00,25.25,0.88,2019-03-27,2,07:05:00
2019-03-27 07:10:00,25.240000000000002,0.88,2019-03-27,2,07:10:00
2019-03-27 07:15:00,25.23,0.89,2019-03-27,2,07:15:00
2019-03-27 07:20:00,25.253999999999998,0.9,2019-03-27,2,07:20:00
2019-03-27 07:25:00,25.306,0.89,2019-03-27,2,07:25:00
2019-03-27 07:30:00,25.326,0.9,2019-03-27,2,07:30:00
2019-03-27 07:35:00,25.346,0.9,2019-03-27,2,07:35:00
2019-03-27 07:40:00,25.374000000000002,0.9,2019-03-27,2,07:40:00
2019-03-27 07:45:00,25.288,1.94,2019-03-27,2,07:45:00
2019-03-27 07:50:00,25.278,10.78,2019-03-27,2,07:50:00
2019-03-27 07:55:00,24.534,19.07,2019-03-27,2,07:55:00
2019-03-27 08:00:00,23.81,18.68,2019-03-27,2,08:00:00
2019-03-27 08:05:00,23.068,10.06,2019-03-27,2,08:05:00
2019-03-27 08:10:00,22.490000000000002,10.16,2019-03-27,2,08:10:00
2019-03-27 08:15:00,22.236,10.11,2019-03-27,2,08:15:00
2019-03-27 08:20:00,21.887999999999998,1.01,2019-03-27,2,08:20:00
2019-03-27 08:25:00,22.204,1.0,2019-03-27,2,08:25:00
2019-03-27 08:30:00,22.253999999999998,10.25,2019-03-27,2,08:30:00
2019-03-27 08:35:00,22.194,9.98,2019-03-27,2,08:35:00
2019-03-27 08:40:00,22.092000000000002,10.04,2019-03-27,2,08:40:00
2019-03-27 08:45:00,22.009999999999998,5.06,2019-03-27,2,08:45:00
2019-03-27 08:50:00,22.4,10.4,2019-03-27,2,08:50:00
2019-03-27 08:55:00,22.003999999999998,10.12,2019-03-27,2,08:55:00
2019-03-27 09:00:00,21.872,1.03,2019-03-27,2,09:00:00
2019-03-27 09:05:00,22.302,8.95,2019-03-27,2,09:05:00
2019-03-27 09:10:00,22.284,10.26,2019-03-27,2,09:10:00
2019-03-27 09:15:00,22.164,10.19,2019-03-27,2,09:15:00
2019-03-27 09:20:00,22.084,9.93,2019-03-27,2,09:20:00
2019-03-27 09:25:00,22.286,10.41,2019-03-27,2,09:25:00
2019-03-27 09:30:00,22.556,10.41,2019-03-27,2,09:30:00
2019-03-27 09:35:00,21.954,4.02,2019-03-27,2,09:35:00
2019-03-27 09:40:00,22.125999999999998,1.03,2019-03-27,2,09:40:00
2019-03-27 09:45:00,22.29,10.41,2019-03-27,2,09:45:00
2019-03-27 09:50:00,22.272,10.47,2019-03-27,2,09:50:00
2019-03-27 09:55:00,22.092000000000002,10.11,2019-03-27,2,09:55:00
2019-03-27 10:00:00,21.869999999999997,4.01,2019-03-27,2,10:00:00
2019-03-27 10:05:00,21.976,10.32,2019-03-27,2,10:05:00
2019-03-27 10:10:00,21.752000000000002,10.17,2019-03-27,2,10:10:00
2019-03-27 10:15:00,21.592,1.03,2019-03-27,2,10:15:00
2019-03-27 10:20:00,21.842,1.01,2019-03-27,2,10:20:00
2019-03-27 10:25:00,22.212,10.34,2019-03-27,2,10:25:00
2019-03-27 10:30:00,22.2,10.27,2019-03-27,2,10:30:00
2019-03-27 10:35:00,21.678,10.19,2019-03-27,2,10:35:00
2019-03-27 10:40:00,21.828,10.63,2019-03-27,2,10:40:00
2019-03-27 10:45:00,21.956,10.44,2019-03-27,2,10:45:00
2019-03-27 10:50:00,21.706,10.07,2019-03-27,2,10:50:00
2019-03-27 10:55:00,21.708000000000002,1.03,2019-03-27,2,10:55:00
2019-03-27 11:00:00,22.169999999999998,10.49,2019-03-27,2,11:00:00
2019-03-27 11:05:00,22.214000000000002,10.27,2019-03-27,2,11:05:00
2019-03-27 11:10:00,22.082,10.32,2019-03-27,2,11:10:00
2019-03-27 11:15:00,21.954,10.44,2019-03-27,2,11:15:00
2019-03-27 11:20:00,22.064,10.53,2019-03-27,2,11:20:00
2019-03-27 11:25:00,21.874000000000002,1.02,2019-03-27,2,11:25:00
2019-03-27 11:30:00,21.966,1.01,2019-03-27,2,11:30:00
2019-03-27 11:35:00,22.212,10.57,2019-03-27,2,11:35:00
2019-03-27 11:40:00,22.244,10.39,2019-03-27,2,11:40:00
2019-03-27 11:45:00,21.951999999999998,10.27,2019-03-27,2,11:45:00
2019-03-27 11:50:00,22.419999999999998,0.0,2019-03-27,2,11:50:00
2019-03-27 11:55:00,22.778,0.0,2019-03-27,2,11:55:00
2019-03-27 12:00:00,23.386000000000003,0.0,2019-03-27,2,12:00:00
2019-03-27 12:05:00,23.612000000000002,0.0,2019-03-27,2,12:05:00
2019-03-27 12:10:00,24.05,0.0,2019-03-27,2,12:10:00
2019-03-27 12:15:00,24.368000000000002,0.0,2019-03-27,2,12:15:00
2019-03-27 12:20:00,24.651999999999997,0.0,2019-03-27,2,12:20:00
2019-03-27 12:25:00,24.846,0.0,2019-03-27,2,12:25:00
2019-03-27 12:30:00,25.0975,0.0,2019-03-27,2,12:30:00
2019-03-27 12:35:00,24.964000000000002,0.0,2019-03-27,2,12:35:00
2019-03-27 12:40:00,25.14,0.0,2019-03-27,2,12:40:00
2019-03-27 12:45:00,25.278,0.0,2019-03-27,2,12:45:00
2019-03-27 12:50:00,25.387999999999998,0.0,2019-03-27,2,12:50:00
2019-03-27 12:55:00,25.494,0.0,2019-03-27,2,12:55:00
2019-03-27 13:00:00,25.586000000000002,1.02,2019-03-27,2,13:00:00
2019-03-27 13:05:00,25.101999999999997,11.08,2019-03-27,2,13:05:00
2019-03-27 13:10:00,24.35,19.98,2019-03-27,2,13:10:00
2019-03-27 13:15:00,23.44,19.64,2019-03-27,2,13:15:00
2019-03-27 13:20:00,22.744,10.39,2019-03-27,2,13:20:00
2019-03-27 13:25:00,22.318,10.24,2019-03-27,2,13:25:00
2019-03-27 13:30:00,22.392000000000003,1.01,2019-03-27,2,13:30:00
2019-03-27 13:35:00,22.212,10.56,2019-03-27,2,13:35:00
2019-03-27 13:40:00,22.222,10.51,2019-03-27,2,13:40:00
2019-03-27 13:45:00,22.112000000000002,10.46,2019-03-27,2,13:45:00
2019-03-27 13:50:00,21.798,10.49,2019-03-27,2,13:50:00
2019-03-27 13:55:00,21.674,10.54,2019-03-27,2,13:55:00
2019-03-27 14:00:00,21.652,4.74,2019-03-27,2,14:00:00
2019-03-27 14:05:00,21.881999999999998,10.73,2019-03-27,2,14:05:00
2019-03-27 14:10:00,21.834,10.52,2019-03-27,2,14:10:00
2019-03-27 14:15:00,21.752000000000002,1.02,2019-03-27,2,14:15:00
2019-03-27 14:20:00,21.93,3.0,2019-03-27,2,14:20:00
2019-03-27 14:25:00,22.242,10.84,2019-03-27,2,14:25:00
2019-03-27 14:30:00,22.582,10.5,2019-03-27,2,14:30:00
2019-03-27 14:35:00,21.924,10.3,2019-03-27,2,14:35:00
2019-03-27 14:40:00,21.884,10.67,2019-03-27,2,14:40:00
2019-03-27 14:45:00,22.06,10.63,2019-03-27,2,14:45:00
2019-03-27 14:50:00,21.764,10.52,2019-03-27,2,14:50:00
2019-03-27 14:55:00,21.734,1.03,2019-03-27,2,14:55:00
2019-03-27 15:00:00,22.102,10.63,2019-03-27,2,15:00:00
2019-03-27 15:05:00,22.04,10.42,2019-03-27,2,15:05:00
2019-03-27 15:10:00,21.826,10.31,2019-03-27,2,15:10:00
2019-03-27 15:15:00,21.630000000000003,4.37,2019-03-27,2,15:15:00
2019-03-27 15:20:00,21.778,10.62,2019-03-27,2,15:20:00
2019-03-27 15:25:00,21.674,10.45,2019-03-27,2,15:25:00
2019-03-27 15:30:00,21.634,1.03,2019-03-27,2,15:30:00
2019-03-27 15:35:00,21.946,10.59,2019-03-27,2,15:35:00
2019-03-27 15:40:00,22.246000000000002,10.48,2019-03-27,2,15:40:00
2019-03-27 15:45:00,21.804,10.23,2019-03-27,2,15:45:00
2019-03-27 15:50:00,21.502000000000002,1.42,2019-03-27,2,15:50:00
2019-03-27 15:55:00,21.698,10.49,2019-03-27,2,15:55:00
2019-03-27 16:00:00,21.740000000000002,10.3,2019-03-27,2,16:00:00
2019-03-27 16:05:00,21.564,1.02,2019-03-27,2,16:05:00
2019-03-27 16:10:00,21.738,1.02,2019-03-27,2,16:10:00
2019-03-27 16:15:00,22.192,10.44,2019-03-27,2,16:15:00
2019-03-27 16:20:00,21.883999999999997,10.21,2019-03-27,2,16:20:00
2019-03-27 16:25:00,21.712,5.13,2019-03-27,2,16:25:00
2019-03-27 16:30:00,21.938,10.25,2019-03-27,2,16:30:00
2019-03-27 16:35:00,22.264,0.0,2019-03-27,2,16:35:00
2019-03-27 16:40:00,22.696,0.0,2019-03-27,2,16:40:00
2019-03-27 16:45:00,23.130000000000003,0.0,2019-03-27,2,16:45:00
2019-03-27 16:50:00,23.428,0.0,2019-03-27,2,16:50:00
2019-03-27 16:55:00,23.69,0.0,2019-03-27,2,16:55:00
2019-03-27 17:00:00,23.901999999999997,0.0,2019-03-27,2,17:00:00
2019-03-27 17:05:00,24.401999999999997,0.0,2019-03-27,2,17:05:00
2019-03-27 17:10:00,24.298000000000002,0.0,2019-03-27,2,17:10:00
2019-03-27 17:15:00,24.474,0.0,2019-03-27,2,17:15:00
2019-03-27 17:20:00,26.1475,0.0,2019-03-27,2,17:20:00
2019-03-27 17:25:00,26.1475,0.0,2019-03-27,2,17:25:00
2019-03-27 17:30:00,26.1475,0.0,2019-03-27,2,17:30:00
2019-03-27 17:35:00,26.1475,0.0,2019-03-27,2,17:35:00
2019-03-27 17:40:00,26.1475,0.0,2019-03-27,2,17:40:00
2019-03-27 17:45:00,25.701999999999998,0.0,2019-03-27,2,17:45:00
2019-03-27 17:50:00,25.404,0.0,2019-03-27,2,17:50:00
2019-03-27 17:55:00,25.238,0.0,2019-03-27,2,17:55:00
2019-03-27 18:00:00,25.136000000000003,0.0,2019-03-27,2,18:00:00
2019-03-27 18:05:00,25.619999999999997,0.0,2019-03-27,2,18:05:00
2019-03-27 18:10:00,25.092,0.0,2019-03-27,2,18:10:00
2019-03-27 18:15:00,24.954,0.0,2019-03-27,2,18:15:00
2019-03-27 18:20:00,24.919999999999998,0.0,2019-03-27,2,18:20:00
2019-03-27 18:25:00,24.864,0.0,2019-03-27,2,18:25:00
2019-03-27 18:30:00,24.832,0.0,2019-03-27,2,18:30:00
2019-03-27 18:35:00,24.806,0.0,2019-03-27,2,18:35:00
2019-03-27 18:40:00,24.766,0.0,2019-03-27,2,18:40:00
2019-03-27 18:45:00,24.766000000000002,0.0,2019-03-27,2,18:45:00
2019-03-27 18:50:00,24.766,0.0,2019-03-27,2,18:50:00
2019-03-27 18:55:00,24.784,0.0,2019-03-27,2,18:55:00
2019-03-27 19:00:00,24.792,0.0,2019-03-27,2,19:00:00
2019-03-27 19:05:00,24.804,0.0,2019-03-27,2,19:05:00
2019-03-27 19:10:00,24.802,0.0,2019-03-27,2,19:10:00
2019-03-27 19:15:00,24.81,0.0,2019-03-27,2,19:15:00
2019-03-27 19:20:00,24.816,0.0,2019-03-27,2,19:20:00
2019-03-27 19:25:00,24.818,0.0,2019-03-27,2,19:25:00
2019-03-27 19:30:00,24.816,0.0,2019-03-27,2,19:30:00
2019-03-27 19:35:00,24.814,0.0,2019-03-27,2,19:35:00
2019-03-27 19:40:00,24.804,0.0,2019-03-27,2,19:40:00
2019-03-27 19:45:00,24.78,0.0,2019-03-27,2,19:45:00
2019-03-27 19:50:00,24.740000000000002,0.0,2019-03-27,2,19:50:00
2019-03-27 19:55:00,24.72,0.0,2019-03-27,2,19:55:00
2019-03-27 20:00:00,24.718,0.0,2019-03-27,2,20:00:00
2019-03-28 07:00:00,24.988,0.0,2019-03-28,3,07:00:00
2019-03-28 07:05:00,25.080000000000002,0.0,2019-03-28,3,07:05:00
2019-03-28 07:10:00,25.16,0.0,2019-03-28,3,07:10:00
2019-03-28 07:15:00,25.4,0.0,2019-03-28,3,07:15:00
2019-03-28 07:20:00,25.619999999999997,0.0,2019-03-28,3,07:20:00
2019-03-28 07:25:00,25.624000000000002,0.0,2019-03-28,3,07:25:00
2019-03-28 07:30:00,25.134,0.0,2019-03-28,3,07:30:00
2019-03-28 07:35:00,25.18,0.0,2019-03-28,3,07:35:00
2019-03-28 07:40:00,25.25,0.0,2019-03-28,3,07:40:00
2019-03-28 07:45:00,25.214,1.04,2019-03-28,3,07:45:00
2019-03-28 07:50:00,24.812,9.79,2019-03-28,3,07:50:00
2019-03-28 07:55:00,24.272,18.94,2019-03-28,3,07:55:00
2019-03-28 08:00:00,23.532,18.53,2019-03-28,3,08:00:00
2019-03-28 08:05:00,23.28333333333333,10.07,2019-03-28,3,08:05:00
2019-03-28 08:10:00,22.881999999999998,10.09,2019-03-28,3,08:10:00
2019-03-28 08:15:00,22.881999999999998,10.09,2019-03-28,3,08:15:00
2019-03-28 08:20:00,22.881999999999998,10.09,2019-03-28,3,08:20:00
2019-03-28 08:25:00,22.881999999999998,10.09,2019-03-28,3,08:25:00
2019-03-28 08:30:00,22.881999999999998,10.09,2019-03-28,3,08:30:00
2019-03-28 08:35:00,22.262,9.97,2019-03-28,3,08:35:00
2019-03-28 08:40:00,22.176,7.45,2019-03-28,3,08:40:00
2019-03-28 08:45:00,22.188,10.37,2019-03-28,3,08:45:00
2019-03-28 08:50:00,21.992,10.14,2019-03-28,3,08:50:00
2019-03-28 08:55:00,22.362000000000002,1.03,2019-03-28,3,08:55:00
2019-03-28 09:00:00,22.24,10.35,2019-03-28,3,09:00:00
2019-03-28 09:05:00,22.276,10.39,2019-03-28,3,09:05:00
2019-03-28 09:10:00,22.384,10.11,2019-03-28,3,09:10:00
2019-03-28 09:15:00,21.978,1.02,2019-03-28,3,09:15:00
2019-03-28 09:20:00,22.27,10.48,2019-03-28,3,09:20:00
2019-03-28 09:25:00,22.166,10.22,2019-03-28,3,09:25:00
2019-03-28 09:30:00,21.836,1.03,2019-03-28,3,09:30:00
2019-03-28 09:35:00,22.163999999999998,10.64,2019-03-28,3,09:35:00
2019-03-28 09:40:00,22.212,10.46,2019-03-28,3,09:40:00
2019-03-28 09:45:00,22.107999999999997,10.34,2019-03-28,3,09:45:00
2019-03-28 09:50:00,21.838,3.54,2019-03-28,3,09:50:00
2019-03-28 09:55:00,21.97,10.58,2019-03-28,3,09:55:00
2019-03-28 10:00:00,21.85,10.26,2019-03-28,3,10:00:00
2019-03-28 10:05:00,21.868000000000002,1.01,2019-03-28,3,10:05:00
2019-03-28 10:10:00,22.351999999999997,10.8,2019-03-28,3,10:10:00
2019-03-28 10:15:00,22.274,10.38,2019-03-28,3,10:15:00
2019-03-28 10:20:00,21.997999999999998,10.12,2019-03-28,3,10:20:00
2019-03-28 10:25:00,21.839999999999996,10.55,2019-03-28,3,10:25:00
2019-03-28 10:30:00,21.788,10.59,2019-03-28,3,10:30:00
2019-03-28 10:35:00,21.546,1.01,2019-03-28,3,10:35:00
2019-03-28 10:40:00,21.848000000000003,3.13,2019-03-28,3,10:40:00
2019-03-28 10:45:00,22.3,10.9,2019-03-28,3,10:45:00
2019-03-28 10:50:00,22.238,10.41,2019-03-28,3,10:50:00
2019-03-28 10:55:00,21.808,3.24,2019-03-28,3,10:55:00
2019-03-28 11:00:00,21.93,10.66,2019-03-28,3,11:00:00
2019-03-28 11:05:00,21.724,10.39,2019-03-28,3,11:05:00
2019-03-28 11:10:00,21.754,1.02,2019-03-28,3,11:10:00
2019-03-28 11:15:00,22.380000000000003,11.02,2019-03-28,3,11:15:00
2019-03-28 11:20:00,22.024,10.53,2019-03-28,3,11:20:00
2019-03-28 11:25:00,21.64,10.51,2019-03-28,3,11:25:00
2019-03-28 11:30:00,21.564,1.03,2019-03-28,3,11:30:00
2019-03-28 11:35:00,21.734,10.65,2019-03-28,3,11:35:00
2019-03-28 11:40:00,21.588,5.61,2019-03-28,3,11:40:00
2019-03-28 11:45:00,21.814,1.03,2019-03-28,3,11:45:00
2019-03-28 11:50:00,22.466,0.0,2019-03-28,3,11:50:00
2019-03-28 11:55:00,23.246000000000002,0.0,2019-03-28,3,11:55:00
2019-03-28 12:00:00,23.818,0.0,2019-03-28,3,12:00:00
2019-03-28 12:05:00,24.224,0.0,2019-03-28,3,12:05:00
2019-03-28 12:10:00,24.284,0.0,2019-03-28,3,12:10:00
2019-03-28 12:15:00,24.668,0.0,2019-03-28,3,12:15:00
2019-03-28 12:20:00,25.296,0.0,2019-03-28,3,12:20:00
2019-03-28 12:25:00,25.328,0.0,2019-03-28,3,12:25:00
2019-03-28 12:30:00,25.316,0.0,2019-03-28,3,12:30:00
2019-03-28 12:35:00,25.3,0.0,2019-03-28,3,12:35:00
2019-03-28 12:40:00,25.381999999999998,0.0,2019-03-28,3,12:40:00
2019-03-28 12:45:00,25.601999999999997,0.0,2019-03-28,3,12:45:00
2019-03-28 12:50:00,25.833999999999996,0.0,2019-03-28,3,12:50:00
2019-03-28 12:55:00,26.018,0.0,2019-03-28,3,12:55:00
2019-03-28 13:00:00,25.883999999999997,1.02,2019-03-28,3,13:00:00
2019-03-28 13:05:00,25.372,11.32,2019-03-28,3,13:05:00
2019-03-28 13:10:00,24.497999999999998,20.48,2019-03-28,3,13:10:00
2019-03-28 13:15:00,23.56,20.09,2019-03-28,3,13:15:00
2019-03-28 13:20:00,22.778,10.66,2019-03-28,3,13:20:00
2019-03-28 13:25:00,22.342000000000002,10.67,2019-03-28,3,13:25:00
2019-03-28 13:30:00,21.869999999999997,10.62,2019-03-28,3,13:30:00
2019-03-28 13:35:00,21.804,1.0,2019-03-28,3,13:35:00
2019-03-28 13:40:00,22.247999999999998,10.77,2019-03-28,3,13:40:00
2019-03-28 13:45:00,22.118000000000002,10.74,2019-03-28,3,13:45:00
2019-03-28 13:50:00,22.122,10.7,2019-03-28,3,13:50:00
2019-03-28 13:55:00,21.81,10.7,2019-03-28,3,13:55:00
2019-03-28 14:00:00,21.65,10.56,2019-03-28,3,14:00:00
2019-03-28 14:05:00,21.54,4.91,2019-03-28,3,14:05:00
2019-03-28 14:10:00,21.656,10.93,2019-03-28,3,14:10:00
2019-03-28 14:15:00,21.546,10.5,2019-03-28,3,14:15:00
2019-03-28 14:20:00,21.588,1.02,2019-03-28,3,14:20:00
2019-03-28 14:25:00,21.788,10.87,2019-03-28,3,14:25:00
2019-03-28 14:30:00,21.966,10.56,2019-03-28,3,14:30:00
2019-03-28 14:35:00,21.682,10.57,2019-03-28,3,14:35:00
2019-03-28 14:40:00,21.512,1.29,2019-03-28,3,14:40:00
2019-03-28 14:45:00,21.71,10.92,2019-03-28,3,14:45:00
2019-03-28 14:50:00,21.618000000000002,10.59,2019-03-28,3,14:50:00
2019-03-28 14:55:00,21.428,1.02,2019-03-28,3,14:55:00
2019-03-28 15:00:00,21.652,1.02,2019-03-28,3,15:00:00
2019-03-28 15:05:00,22.056,10.96,2019-03-28,3,15:05:00
2019-03-28 15:10:00,21.846,10.53,2019-03-28,3,15:10:00
2019-03-28 15:15:00,21.586000000000002,10.45,2019-03-28,3,15:15:00
2019-03-28 15:20:00,21.706,11.06,2019-03-28,3,15:20:00
2019-03-28 15:25:00,21.887999999999998,10.8,2019-03-28,3,15:25:00
2019-03-28 15:30:00,21.663999999999998,10.51,2019-03-28,3,15:30:00
2019-03-28 15:35:00,21.622,1.0,2019-03-28,3,15:35:00
2019-03-28 15:40:00,22.032,11.06,2019-03-28,3,15:40:00
