,Floor6Z4,Floor6Z5,Floor6Z1,Floor6Z2,Floor7Z4,Floor7Z5,Floor7Z2,Floor7Z1
0,-1000.0,2.0845668213169994,2.4596269656959384,1.7806682149616084,2.0711634098788365,3.705676505791593,3.567456379945091,2.506722023610056
1,3.5780412989950796,-1000.0,2.4170693641117906,1.6180721228168786,2.664128148158866,4.61580540987113,4.251753428731145,3.843672455248057
2,8.36975489272582,5.119566760451545,-1000.0,1.6104925582507326,3.8713880803648135,6.090406624442131,4.455523234249725,4.380943517506178
3,4.624106647353564,2.6070315431678717,1.4043756413513877,-1000.0,2.7520164357069072,3.8012796114049707,3.3841740123284625,3.4789648135529436
4,4.998236197389869,2.9173296785459497,2.3146804352213777,2.0758364938515057,-1000.0,2.062973158324925,2.6649245774117105,3.0115263279742575
5,4.594567510155409,2.703396538158012,2.249273974015332,1.8772420137935941,0.9704494232051343,-1000.0,2.31656875376944,3.105103272707084
6,6.12022963144427,4.111800199155925,2.2634297030276116,1.9063902862676536,1.646089684825016,2.333654385247347,-1000.0,2.52793856921505
7,5.156902422003871,3.136798492421346,2.5049853324852176,2.137377633129062,1.8785170590446805,3.4463576202059603,2.3631988305239773,-1000.0
