,Floor6Z4,Floor6Z5,Floor6Z1,Floor6Z2,Floor7Z4,Floor7Z5,Floor7Z2,Floor7Z1
0,-1000.0,0.6203807282975143,0.4718192908798022,0.5775765501728063,0.416827708019788,0.5678523825330265,2.1186382602692095,2.260715022177449
1,0.21844987029321508,-1000.0,0.4424520173937808,0.5184992367654929,0.3922804852155287,0.5169215254092749,3.131613111828969,3.220566836772316
2,0.4152623126349719,0.8376194016914005,-1000.0,0.5111615530340968,0.42149365744311973,0.5128393142146005,2.721198430931397,2.857999358215063
3,0.49045262710688836,1.0239044453350472,0.4612202061131394,-1000.0,0.3612552975174991,0.4906050965994418,3.2918570305731047,2.637978432790606
4,0.43037893690438245,1.0031492044203862,0.4450187514941227,0.47306500044855443,-1000.0,0.3542610862339342,2.9235501860333346,2.602585205522641
5,0.391129286465614,0.8349920172699207,0.4046473384595966,0.4597814752725449,0.20027409841554103,-1000.0,2.7600793310361076,2.858221245341282
6,0.33882821171003036,0.7829293728850049,0.45416784170743996,0.49453148171371625,0.3146156034836059,0.4576807417918302,-1000.0,3.076567207785335
7,0.4270270603620015,0.6905785562477712,0.5225461480017932,0.5426991315726071,0.4251329392806124,0.49681784188049993,1.7076670999281671,-1000.0
