,Floor6Z4,Floor6Z5,Floor6Z1,Floor6Z2,Floor7Z4,Floor7Z5,Floor7Z2,Floor7Z1
0,-1000.0,0.42700020577105274,0.9285284010323345,1.0604561854868952,1.104141873969641,0.6192624308606173,4.650149455489823,2.581865538605984
1,1.0645849658292472,-1000.0,0.886770802374639,1.057303282838644,0.9429870377266573,0.6170209301592201,4.424107102042526,2.2998380942926917
2,2.005887641790556,1.0827953035821762,-1000.0,1.148219323475194,1.1930827890808213,0.6396166512875099,4.491307129324223,2.6709880525115755
3,1.802569182492719,1.0615025743810966,0.9777334277432386,-1000.0,1.1114376643990032,0.6370049751582797,5.111159263799578,2.457548624370564
4,1.93975781334588,1.202481302566219,0.9987497956862624,1.1102142818746994,-1000.0,0.3582254888490727,5.021257564093383,2.9811380310194187
5,1.7463341611489385,1.065461390726975,0.9669024101275804,1.1435222438063197,0.9285253656074676,-1000.0,4.407277739790622,2.8358694301991765
6,2.21879916542142,1.285210792128313,1.127095993449933,1.3484208851364858,1.2388800765500152,0.7018185441481767,-1000.0,4.154936097733929
7,1.782136250157626,0.9964254622932768,0.9812038134003555,1.2476011815840184,1.1782698644924359,0.6846838116349517,1.4005373374443921,-1000.0
