,Floor4Z5,Floor4Z4,Floor6Z4,Floor6Z5,Floor6Z1,Floor4Z2,Floor6Z2,Floor4Z1,Floor5Z5,Floor5Z4,Floor5Z1,Floor5Z2
0,-1000.0,0.09579585690863704,0.2394447266404862,0.12433613249861132,0.1550449600069357,0.12601531769091728,0.17842778447147328,0.13977095253972893,0.5046396146261352,0.12253026051827456,0.5076654987473278,0.0908502669520127
1,0.05638106569362825,-1000.0,0.14822499496270566,0.09964815569070404,0.1227880807117054,0.08379829641211788,0.16640820412686236,0.06955042918075538,0.42434098029806705,0.0819335854415562,0.2992349162394765,0.07790124218234319
2,0.09281445520289153,0.1098252962677654,-1000.0,0.09636002489460647,0.14944452894270766,0.10344727772272846,0.23154114466322964,0.1073329204031438,0.41226970067770713,0.11274522658101077,0.34730561489685424,0.1254041676778165
3,0.09679629996490341,0.13479797192755186,0.16884344850225327,-1000.0,0.16216633837654057,0.13611051922927966,0.2221987068915782,0.13683899779906641,0.4627707624319459,0.10412548007199798,0.29408859523676173,0.14203020784752052
4,0.10316811979382115,0.18898038453852542,0.24195672006741975,0.1976731829613059,-1000.0,0.1856002667740333,0.17398386437144797,0.17758700837162827,0.4327676984348963,0.16241372975745724,0.8034103849883868,0.09763414417763065
5,0.08824034882111535,0.10438591337273789,0.16426806672107735,0.12411846463635244,0.1860313255331964,-1000.0,0.16812260963296594,0.12846753135298683,0.40668528073920274,0.11924743528735261,0.3375172908450629,0.11351283893891094
6,0.09249540311454757,0.13319919031991484,0.24586824290588868,0.14337593986461808,0.1280995753498816,0.09844416349970973,-1000.0,0.1494555467426495,0.45242712195428847,0.14234958225228617,0.5046538729030067,0.10284819591568642
7,0.07349707827648842,0.06225125491286168,0.1705699334481404,0.11980979708106859,0.12108084389350846,0.10084124810743443,0.20630375133507645,-1000.0,0.45194504699279303,0.08116821518269178,0.2771845148010018,0.08642687939161098
8,0.6510633540826202,1.5097546669738424,1.1271358380332754,0.6981986230131979,0.6078168789616417,1.2992505282407467,1.2864851327040738,1.1523793155112028,-1000.0,0.9860218163100587,3.898996028010613,0.7580379498942701
9,0.09896307864895641,0.13010890098079292,0.21822803016330064,0.1330436202428917,0.16362291538678686,0.1410077146963557,0.23307612633839295,0.1275248181816463,0.3841628485728894,-1000.0,0.2997678182040688,0.13959502786471603
10,0.08876269635717249,0.08824599744910358,0.13004180646604924,0.08489775628890263,0.13669599263775759,0.07269346178677287,0.17015402795504042,0.08605759163344857,0.38449139899940643,0.06560953943424012,-1000.0,0.10724578945604936
11,0.07601227346461191,0.10484924011806583,0.23058229280558146,0.1376582443003796,0.12310984854824845,0.13896202102187163,0.20758711083017534,0.12029204785961115,0.45734162515033255,0.14930634379754332,0.47170767867560043,-1000.0
