,Floor4Z5,Floor4Z4,Floor6Z4,Floor6Z5,Floor6Z1,Floor4Z2,Floor6Z2,Floor4Z1,Floor5Z5,Floor5Z4,Floor5Z1,Floor5Z2
0,-1000.0,1.7398677310926707,7.7990092804776285,3.8152398320013807,1.322125187871523,2.3222255011888677,4.94830190456105,5.621919789144691,5.811650450129716,2.8961237164355245,9.036844177577832,5.991742403711221
1,0.7506352761362484,-1000.0,4.898045622925421,1.7421502203296664,1.1144027699947103,1.2607206124695338,2.962435300752642,2.0992000437665435,5.64893222144067,2.285889858217365,5.224651898221542,3.29674379288204
2,0.7975725378420434,1.6415306183473695,-1000.0,1.5885139763346174,0.0050318106769400095,2.1086725962037196,2.117810129334067,3.5777068549233264,5.44205973655418,1.798105578792882,4.367741167728448,3.2961591139240505
3,1.5260102457744096,1.999499676088073,5.951445235830756,-1000.0,0.015596792246003854,2.9050790482290165,3.4107251652967983,5.594480314687033,5.561833634231135,1.9133623665924289,6.3851688607010635,4.911944868859127
4,2.150197845063077,2.708436000614423,7.738150268872382,4.376132351731005,-1000.0,3.314459595192372,3.747963538822122,7.508699843954775,5.565484539982877,3.4380493842545277,7.663431674958101,5.5636402737374535
5,0.5719867094250288,0.4387146945514585,2.6921166505219296,1.1037733867211539,0.22029025512194786,-1000.0,1.5641517538280936,1.72434466336452,5.314002493081522,1.4799265437534397,2.6978438943166236,1.554984234085489
6,1.1816559827027302,1.8808546580726715,3.4684696957951933,2.0388286901485966,0.003946644652357364,1.8648976030520612,-1000.0,2.924195033845156,5.380410549875538,1.47595194734911,3.313225093502077,2.1688910310034855
7,1.22143775942896,0.30640398223130744,5.581909922136575,2.329969077158033,0.815638538398935,1.6807215893545089,3.3681131347018516,-1000.0,5.626915791427828,2.257084245092644,6.200907202752821,3.2527335507246384
8,4.338368165517608,16.210310308638856,20.76333321605447,6.604601713971858,10.400254985253966,16.604896865971366,14.08822332606265,23.839242740895898,-1000.0,13.048485016302262,30.235910695199895,15.862719403930013
9,1.2835718584686053,2.146742547767356,6.281482621702635,2.4970543909730964,0.5650274591720779,2.6965751372166937,3.123414003855746,5.851991021072412,5.502451227592692,-1000.0,5.326892823857003,3.666056374977069
10,1.1277215989999625,1.5833076912292408,3.7363169332810666,2.0614221368692713,0.29705423912541695,2.0343151076117967,1.9553960346980566,3.573359805104718,5.369343072517559,1.57359400568703,-1000.0,2.0325224188222344
11,0.859646486059873,1.3874008985286845,2.7683303459734105,1.1475761466142629,0.1344269776090619,1.6087988906564297,1.487111729043784,2.582800991720001,5.339941694479502,0.5903893597505045,2.1507270496871262,-1000.0
