,Floor4Z5,Floor4Z4,Floor2Z2,Floor6Z4,Floor6Z5,Floor2Z1,Floor6Z1,Floor4Z2,Floor2Z4,Floor6Z2,Floor4Z1,Floor7Z4,Floor3Z1,Floor7Z5,Floor5Z5,Floor3Z2,Floor5Z4,Floor7Z2,Floor5Z1,Floor7Z1,Floor3Z5,Floor3Z4,Floor5Z2
0,-1000.0,0.04369267244924611,0.08353122223631507,0.06201073045990927,0.023447338615143132,0.22004498370142941,0.2350676340429084,0.011045717966584307,0.0708755911737415,0.2413039302653103,0.1922908985074315,0.1626122839599457,0.08479276147877268,0.20791276472191933,0.07635123719524263,0.238652635119561,0.22834988298490266,0.13698590630819685,0.030062388643973825,0.0814949538148019,0.18356529903026986,0.039643665502858964,0.15131940271760386
1,0.18134800887369182,-1000.0,0.2012933343576295,0.1382876060496078,0.14664832276928705,0.20521781606567718,0.046486107573978815,0.033063438482659135,0.19748931756701985,0.10883385768797373,0.06597994691001387,0.09566442143468394,0.014664206232230045,0.16653527621594807,0.0374166510668745,0.029861443474532196,0.14005822436501592,0.21876224661259325,0.02867923763731988,0.2393666159952428,0.23111093874816285,0.038808328493052734,0.07110935842700929
2,0.00020077206931901154,0.0010465675420405023,-1000.0,0.004611064156409507,0.0004476771928226428,0.005491232427332403,0.009534205952221103,0.0001477823454031596,0.0018661306815609996,0.02911819374403191,0.005961709791104214,0.004406866863885768,0.002760253131582056,0.012807321164745226,0.0028044706598835813,0.004208358179129068,0.009608261086753297,0.0016595423864486758,0.00040558966158805976,0.00024575228858510434,0.03767722262927936,0.001000888018081104,0.01582661977644168
3,0.037613419672681024,0.02792279410709676,0.10312246457985175,-1000.0,0.019523490171476667,0.11198448428211248,0.22756009060302412,0.011007299046079845,0.06761004679472485,0.20376514106040214,0.11787750814283514,0.09844025515412697,0.1148474048699797,0.11149228370539438,0.1353104912567924,0.17412329884464506,0.15232832751261494,0.053554634215352545,0.024767675267445288,0.04225308404801052,0.22495380367875445,0.026820830563044632,0.1131181045407472
4,0.029127260811043432,0.0366705759728953,0.12772460388800005,0.07825565972242005,-1000.0,0.1813314598799048,0.13222800832452145,0.01770278487346497,0.10168620127165383,0.13763163305273854,0.1534992429788077,0.10111633842993824,0.05453148869912411,0.13846870072038978,0.07694889714610904,0.08697436569509669,0.22762920696914665,0.12283325327822449,0.017887240108644207,0.06356927499915163,0.20854269236854106,0.05333270216409507,0.11957921080513133
5,0.12872131381102442,0.07820184494173328,0.07811490782604569,0.040546381485961895,0.08213119355313692,-1000.0,0.18433402136623417,0.0041440536024551595,0.05805716618299903,0.1667253915039048,0.05159101865698296,0.06993915741390319,0.15947292688154166,0.05191262584933839,0.27879578805270355,0.25253217577165976,0.09123741109758483,0.06580305883260443,0.04436432962659251,0.06902462561260746,0.13436168650394997,0.0026953654996536404,0.17519532202460855
6,0.03523786182558123,0.03207161449164981,0.06005496914836958,0.07751543115593686,0.02266779890067998,0.0744449093084615,-1000.0,0.010615505146958219,0.07508102680232374,0.011052060599611457,0.053331347274360105,0.034613681329939236,0.010147004331127902,0.045199635199666625,0.0325312274163803,0.019241278584545444,0.045357122153782216,0.07264720106332775,0.01485100064641868,0.06936959647887683,0.0812548828497682,0.024756187931564685,0.05550360722744197
7,0.015894948744553244,0.05488511609390124,0.07307223970432222,0.009184798678576545,0.03302882386289624,0.11034360577979244,0.3468518954479075,-1000.0,0.0435932552947282,0.26486528435221285,0.14070277983577983,0.15060365219662372,0.1890650324463505,0.11128149487245038,0.2834194361292187,0.27598742464808645,0.25296201987777406,0.02670922425625134,0.06401341016558731,0.025859681503303,0.2660946787192948,0.01058619712622671,0.15630861051361866
8,0.012253631053430332,0.017099025033064364,0.02112439709731973,0.02080133637102091,0.009134293523054983,0.05673126150560007,0.045533239038073374,0.00399296529406618,-1000.0,0.032394438654223166,0.06013397954732796,0.02070941938664136,0.029354413209090116,0.020472498396662615,0.0360762071490203,0.04551685572078611,0.030857970850824007,0.0025145603267408088,0.005167773953957746,0.008132226418682439,0.0829772824499638,0.010257073680764452,0.039404978587969
9,0.23438810775608046,0.0823135219149087,0.225196176291644,0.1366965589932268,0.22515452753115336,0.1388145973623276,0.08170552033584946,0.030710946154905744,0.18604286138392193,-1000.0,0.030023611316525634,0.03594153014346177,0.03176028854872159,0.06885534237006155,0.1335223365583573,0.09956387016902107,0.08165365099354872,0.15000275244183753,0.010144923956148449,0.26879054276802133,0.17139959869696111,0.04961764786344169,0.17825312665693543
