,ACPower,lightPower,appPower,temperature,humidity,lux
0,-1000.0,0.7147387091791356,0.5717198233615408,0.17295781042898153,0.9482203111861516,0.3777609561454864
1,0.48804286642463307,-1000.0,0.4813675848331821,0.39368506626726896,0.376002694918629,0.17474931110132258
2,0.1321181626171892,0.18976304599823185,-1000.0,0.23269247497620704,0.29919456875954664,0.20393933124568445
3,0.060103048320089766,0.2987548153950087,0.4389682490791282,-1000.0,0.2728537763786153,0.1765334071169153
4,0.1349840917913965,0.11963204414219093,0.2395423005316432,0.11283954436127462,-1000.0,0.16681954259374937
5,0.07876548539917323,0.018018803083409782,0.5412216629497137,0.07096275591721238,0.27410203494838775,-1000.0
