,ACPower,lightPower,appPower,temperature,humidity,lux
0,-1000.0,0.7964501467366067,0.9195368563352775,0.20363374284661703,0.8472544803954302,0.7799789105527646
1,0.4770602211605988,-1000.0,0.6820356062947196,0.1582852337926305,0.48517013812360726,0.012854894422758566
2,0.9371609485295677,0.9437088513405232,-1000.0,0.9286664204618821,0.9400064023070933,0.9371191837023579
3,0.1334699216195806,0.382705825797258,0.6335607159756349,-1000.0,0.30816144927115674,0.36255344741779627
4,0.1854982525954804,0.06479212460138777,0.23204335956708735,0.09729533422876609,-1000.0,0.07204116560238732
5,0.44270901308647764,0.015727771148812904,0.8432938481939805,0.1153440581446172,0.6267022723604749,-1000.0
