,Floor4Z5,Floor4Z4,Floor2Z2,Floor6Z4,Floor6Z5,Floor2Z1,Floor6Z1,Floor4Z2,Floor2Z4,Floor6Z2,Floor4Z1,Floor7Z4,Floor3Z1,Floor7Z5,Floor5Z5,Floor3Z2,Floor5Z4,Floor7Z2,Floor5Z1,Floor7Z1,Floor3Z5,Floor3Z4,Floor5Z2
0,-1000.0,0.003930343202142485,0.1279341433269157,0.024960946606938178,0.014097732789839749,0.024029535215726806,0.0026941720329386946,0.09450994945651363,0.025874415331800113,0.002785666184561229,0.002307374095485991,0.0022736836304384253,0.0014536641656343811,0.003488743726589512,0.08398743958756152,0.001668363340173872,0.0078862238691909,0.007416555505845443,0.025953397442474792,0.0041412536779303925,0.02164263643705244,0.006347119854645319,0.005017591998094411
1,0.014689561762602178,-1000.0,0.03279778737974743,0.01990020866202853,0.01963502571107518,0.025156915659709504,0.023280774009581222,0.05197147514761866,0.05879909871740697,0.036102721759924856,0.017284237282230094,0.029442330958672987,0.00682364413963875,0.018672937790641587,0.02214670501407995,0.022967363114552438,0.034074398530888395,0.027761250401740607,0.0439318565483636,0.03962471060224253,0.021501003013248976,0.020774198512711207,0.03119042092140917
2,0.03146893459461329,0.0523573524532995,-1000.0,0.03863642129368605,0.035039622954290126,0.020020776027635453,0.05286386333747872,0.010456858640004806,0.027286346812965722,0.006077618498591841,0.031725629058940816,0.014798720547304009,0.24177830396231928,0.01794249832331125,0.013549826505657801,0.05409313755711169,0.01286987747145112,0.013158768684094735,0.009131359159639163,0.006216960498065641,0.14174354011223333,0.115090002777389,0.013037651660788378
3,0.0007458912220560701,0.002716810727746735,0.0046657294298918526,-1000.0,0.0006603969395964644,0.009642035585708924,0.005329798279193941,0.009707702562074906,0.006636185356026955,0.0031896758168587216,0.004131495476040703,0.0025913156560994697,0.0022730250943927112,0.0030698477010252688,0.004041543850795496,0.0008864102274158237,0.0005777012465824523,0.001317638263211931,0.002165896764164307,0.0015350174306387044,0.0012268056405725421,0.0008360948888087318,0.001922390908674222
4,0.004589038115705896,0.00472245967904675,0.01748310043001941,0.00933947664618076,-1000.0,0.014484084500797098,0.007567130293221906,0.026588846165450417,0.02953656946147746,0.012410709191062907,0.004293163751828445,0.012837160397962899,0.0025738474221860532,0.004568307880132342,0.007851841418920893,0.009009920392106059,0.007940776573206439,0.01064769515992665,0.0183346432021656,0.019808361268174684,0.005927260053199829,0.004595877095134168,0.0137014037876508
5,0.03427391290139386,0.06744121950421816,0.025507539742108235,0.04435921567726148,0.03419196800797521,-1000.0,0.00445191434214419,0.007317144624485069,0.006343642603849851,0.004691631382332425,0.021765688493391867,0.023655412307833582,0.013418586985164805,0.026085015758132934,0.0101492450590149,0.013596611084417523,0.013399594167377505,0.011061422028614465,0.012274095649446754,0.0033094737516502883,0.007932865610322335,0.022617526171378355,0.02067841996852858
6,0.002380709302740112,0.005715524435130632,0.11453651645188935,0.02526692620130088,0.008231155257756325,0.013787879267870859,-1000.0,0.09831892221795299,0.023823547650866965,0.0007336756805204853,0.0005820316436750303,0.004110711022447172,0.0014713238221369725,0.0020222370134022295,0.06497316087212204,0.0011907137588125978,0.004521407628292028,0.003816209597300776,0.018700691884186188,0.0022716570099642506,0.02341888141619356,0.002416858222037198,0.00735448297719913
7,0.03991531590184423,0.05983073966254941,0.06059222540114058,0.042213149095646836,0.02081573147482106,0.04768037493937076,0.0588359179824862,-1000.0,0.022097072877005172,0.01830614542618943,0.04192750475586761,0.00740242183492366,0.1933287056565228,0.04309373619068444,0.01389272326080359,0.04292271016531631,0.017357668628186874,0.014248188571934405,0.009011123550484827,0.006434059882127231,0.10708100532757021,0.06950722047221361,0.004280395965263487
8,0.029716726155631642,0.07113143795594601,0.026809710203149113,0.02125527783686148,0.03011558477407521,0.02472805393974464,0.028757641494857936,0.004387972635435636,-1000.0,0.011805734532413285,0.03091148560276855,0.01090396996116409,0.08693563817826705,0.027710981898142497,0.012618420433449413,0.023827375130802696,0.013008054266873993,0.011847864716922195,0.009921187168717984,0.004752007882676016,0.04817464606286497,0.037874438910844035,0.008586050760898046
9,0.004468066393749979,0.004038273629887848,0.00309663036957358,0.006443873353006838,0.023958187785141388,0.006036074137535315,0.002357836622710926,0.008635571518287378,0.017052143352077952,-1000.0,0.003098375305979657,0.0060625851962572315,0.0024541525054261686,0.003801729179692388,0.0059823496475615735,0.0028104209833917032,0.0031944769330906632,0.003249798333530619,0.00599961530547531,0.0010524502465778364,0.0026250852953600833,0.00892398697474633,0.008056336472935452
