,Floor4Z5,Floor4Z4,Floor2Z2,Floor6Z4,Floor6Z5,Floor2Z1,Floor6Z1,Floor4Z2,Floor2Z4,Floor6Z2,Floor4Z1,Floor7Z4,Floor3Z1,Floor7Z5,Floor5Z5,Floor3Z2,Floor5Z4,Floor7Z2,Floor5Z1,Floor7Z1,Floor3Z5,Floor3Z4,Floor5Z2
0,-1000.0,0.1614314224234766,0.23361619433290529,0.2671550444491401,0.29927291854992927,0.1200426707965199,0.183737091404486,0.48908489319012244,0.8850201522615316,0.1422282856378015,0.08827640728303932,0.3298052613683133,0.2383046056687443,0.682099583768713,0.06955472769484015,0.14330478982904743,0.12660859822527976,0.5741306840131751,0.17699878524161547,0.37216854377522457,0.1432985819710881,0.19889229151890617,0.28783505738288406
1,0.3073479015357481,-1000.0,0.18729767319531007,0.1842550504394869,0.28570367136379166,0.06377665457596288,0.1416632817809146,0.34378471098295316,0.719435736677116,0.10108424883640448,0.06714930300319796,0.3113389702871954,0.1921871890767267,0.6662244165605831,0.034324508767965015,0.07092641132460885,0.0943312937448358,0.4234910198461101,0.12707474476557992,0.29534937271709844,0.08544827714241665,0.16927552106008023,0.2238039295427221
2,0.31515271711000314,0.1383934677461384,-1000.0,0.20634865012986373,0.27207496850908086,0.02702227206584699,0.2021947368419862,0.43933425248956254,0.06661442006269594,0.11572874017382354,0.0888214505043996,0.3078906560947555,0.2142915338772251,0.6531333655424112,0.024114336960881694,0.09705225808534691,0.0975279724360152,0.5322782767614052,0.09355188757165593,0.3389536815386326,0.10423819547302997,0.15751065137912426,0.2300861948497697
3,0.2703989450397721,0.1254443561816604,0.15250574351039545,-1000.0,0.11590064079960155,0.0403453005545201,0.20055592347238269,0.33863337216335954,0.06661442006269595,0.12452330092094503,0.09694061644267718,0.3453556232685393,0.188680626903143,0.5115761267665434,0.06280200847719837,0.06921908737739493,0.0919002909446564,0.3442303970427969,0.09590500537730264,0.22785134163578494,0.08416272234591902,0.13589744908355572,0.1552947097731127
4,0.3930680122443736,0.18314635890278502,0.1976282074402994,0.18349261853483584,-1000.0,0.03406856190264235,0.3100525413831812,0.4331648105977366,0.7410854231974925,0.13766022648956608,0.12055157073105707,0.38302968902650913,0.26224785338939527,0.7474702723615366,0.07585080261538878,0.09101875984349221,0.1390389081692697,0.5079541497794636,0.11877616266853687,0.3566265964060967,0.1245630300223492,0.18628907900592126,0.24666830765437958
5,0.24212349189629195,0.10169498245916718,0.15236296987303666,0.11031503212819982,0.19368538181061604,-1000.0,0.0962272078813483,0.31592774830239545,0.6744710031347965,0.08282826527072813,0.060316402201018124,0.223845286588181,0.13952888165073019,0.5144352717442602,0.016317487349427142,0.04492604213313133,0.06595175043025989,0.3650371466263128,0.07774537144210862,0.2514348349567243,0.054753034022163034,0.11872671498892218,0.14742161293532416
6,0.35647719726582505,0.18831839584483814,0.2386149405054463,0.2939715265834168,0.3272769770786474,0.13335101311861947,-1000.0,0.4427144845829771,0.8624188311688314,0.13147283755409098,0.0920289200282977,0.3180330859553721,0.2290474654042481,0.6505252502860516,0.07659708629843001,0.1596418608360362,0.1191743289909592,0.5261028026845925,0.19092085307392254,0.370753731060605,0.15290469485867708,0.20121096269240837,0.30140062866344414
7,0.41099898950460534,0.26081475382238967,0.30067358871212235,0.2623741697921382,0.35443927185693513,0.16653027059511658,0.3498728656640235,-1000.0,0.8596432303328857,0.24346237598954254,0.17756081765350837,0.39425326666916327,0.3026066915372777,0.6960975668992586,0.16973803714091554,0.1820829300976395,0.23253910969663324,0.5465550483056538,0.19573574527266463,0.38042037417766866,0.23004084073835163,0.2449985362445758,0.3247628970967324
8,0.9933632971944127,0.9908153086308129,0.9732368966577721,0.9938252389053546,0.995585105992808,0.9957726215470855,0.9973159122427608,0.9986854385163028,-1000.0,0.9916677470499112,0.9925251674884953,0.9967022083622628,0.993891903549169,0.9883665716760195,0.9956259716656297,0.9958248755830255,0.9947358404225819,0.9978339691374435,0.9957405186647466,0.9895176517149007,0.9938728255219164,0.9957544867410577,0.9974592953238023
9,0.3074615401076029,0.14782539156187333,0.1619999484118595,0.20197547514588618,0.22382087152319677,0.03052957853623158,0.17290946447892577,0.45842886062465343,0.7494122257053295,-1000.0,0.07052055541417994,0.306739052185152,0.19327071321987122,0.658223365660957,0.03190083651107944,0.09187125296583783,0.0804631333992856,0.5107623288523887,0.10885075170831941,0.30999434567017353,0.09857686223742093,0.1638973966116952,0.22687251143101073
10,0.2111207478848921,0.10336347322585311,0.1377899085371771,0.16061468959634387,0.18953978530119037,0.04229955718179843,0.10583928211945168,0.3110226817672858,0.7494122257053295,0.08254759014856958,-1000.0,0.2537749712600674,0.14587366715229805,0.5164955053004053,0.025992657390339218,0.08971448320358441,0.06524037121718046,0.42003632898088084,0.09464335224393126,0.25136710629378717,0.07363202813291343,0.131400679093494,0.20913285117321004
11,0.3622825459832642,0.18562974616947137,0.28665039195826053,0.2873455791066884,0.36350673422652247,0.17338081875248132,0.1769032439548018,0.48083270006574375,0.9100005597850427,0.14985656916556045,0.10982018375155664,-1000.0,0.265544301256771,0.7219882002381763,0.10276462405365037,0.17256065724727795,0.1414325621446006,0.5677002105218797,0.20537353363522326,0.3745010681828137,0.14903510394679512,0.21780163732412927,0.3059505276351144
12,0.3075714833897191,0.13577761957735618,0.20335763150248135,0.1951213586402341,0.23996520304791105,0.052969943489205855,0.17205657138077357,0.4023812934135331,0.6827978056426333,0.11010073000938415,0.08470414759087967,0.3021918941317649,-1000.0,0.6314000855694054,0.03876847666077085,0.08276083988317529,0.07848351387192086,0.47109949671883217,0.11654046742470642,0.3361548540135796,0.07747783791394039,0.18455823233458737,0.22311341419023448
13,0.8594791716808945,0.8397175783422982,0.8046126423569334,0.804218372317791,0.8224475834955638,0.8295208643864339,0.8685538380953088,0.8698820991841162,0.7733934169279,0.8530302738074634,0.8451471272232352,0.8660265421565412,0.8356476400798966,-1000.0,0.8432095101604354,0.850893735949581,0.8495671168160989,0.8806600939347605,0.8320015001160858,0.8287588554456141,0.8349275092220573,0.8286942330957667,0.8304964068606258
14,0.3747787754343124,0.15607032068695123,0.1948754310259209,0.2206374590854385,0.2646107614709089,0.030294711946970823,0.18238354994087597,0.4969934208759722,0.9672901215689275,0.10054759842579097,0.07041900349520475,0.358146303638636,0.2316973347576467,0.8294070422452072,-1000.0,0.0898262446694551,0.0898434337436031,0.6008061837390403,0.11843840988151226,0.40100554461644977,0.11356736628278681,0.18250562325943273,0.27014310894624194
15,0.3269881809463203,0.11202582827120082,0.1587471874297205,0.16290760992323539,0.2540942428072399,0.022520375341984433,0.16896757762560846,0.41722397089190943,0.8950123152709364,0.0994968100832184,0.07246027637519847,0.27796023658037666,0.17237289258943106,0.585576432988434,0.026514229762475992,-1000.0,0.08692600948891867,0.4175757685470862,0.09631379029307253,0.28832805927348304,0.0762952083240976,0.13778222974595292,0.2096807651736667
16,0.2588993450491771,0.11414287619553165,0.15873899853140355,0.15007968562431073,0.19097480913675002,0.030721903284040977,0.10708991991463013,0.36487412839892625,0.6794670846394985,0.08566196933634077,0.06363301837824013,0.19991319308458222,0.15377036907674851,0.5392925293226468,0.021845486445984035,0.08570640411665834,-1000.0,0.39229687001568764,0.09504257884258885,0.25847531408556856,0.07844359719255159,0.1589382851117283,0.19374644109117264
17,0.41575008221369913,0.2444598641307542,0.2928121291838963,0.2751880189671895,0.37645487211940193,0.18734929359776123,0.2752398644616519,0.45734612379232376,0.09722104549690758,0.19533751658692441,0.1814045031780707,0.4098048900640923,0.3146923332391169,0.746616268718633,0.1302434310912712,0.20388009722180794,0.18493918630612458,-1000.0,0.22917598234672787,0.37868802881425734,0.22623805588914012,0.22496584467195094,0.3623623981101818
18,0.23499495819508992,0.10307756634478771,0.13134677002232314,0.12138834566385599,0.16582078349025295,0.011825863996558422,0.13961903389412192,0.2978581086956085,0.6661442006269593,0.07723945415711511,0.0633112230611885,0.15334477298329058,0.13751083980759138,0.49360867151824595,0.022768857779506966,0.047466325230090034,0.06905641716327769,0.3501380054043568,-1000.0,0.24398913118580892,0.06017277105970853,0.12545872443086067,0.14408233077861757
19,0.311377188626039,0.22530958606099888,0.26985867624282966,0.221214497858483,0.28051482962729474,0.14635697871023765,0.2610866744288036,0.4531606795521649,0.8160266457680254,0.17891364538138985,0.11917092891110685,0.27664433704090935,0.28692666836664116,0.6266659584657258,0.10531415144011462,0.16491242211547813,0.14267768259480043,0.5128345342546015,0.21541352243227274,-1000.0,0.18931999150169673,0.19981724543386659,0.25765227253292644
20,0.31879533920160685,0.13760049028625204,0.19955650579680012,0.1865295836398368,0.2457066751501083,0.04274228932422529,0.18777463840709913,0.4568431648098634,0.7544083072100316,0.11333397951944199,0.099021634558333,0.3208792005874548,0.19261283883825547,0.7025406821128349,0.04872568763502265,0.08589478888864356,0.09815878603828694,0.5252726754817008,0.1271022723261913,0.3409536251074728,-1000.0,0.18610177342982318,0.25728223960172214
21,0.3249946233633418,0.13779085885914166,0.17900276865192669,0.19580417860226745,0.2535741876577595,0.06023964549529992,0.1580161646306257,0.42150488323899443,0.6827978056426334,0.09596147309093397,0.06282249462118006,0.3376748014936525,0.18845491033960923,0.636254899564945,0.040730469632534495,0.10247560652750698,0.08507164921957706,0.4348149897817663,0.11097374745296619,0.2775594958030818,0.10218062326991523,-1000.0,0.23201191569488566
22,0.3464505109986924,0.16250392654052107,0.19436217050873902,0.18890388182774892,0.27220944124865476,0.031123312917694424,0.26029821138393344,0.4270456068127493,0.9309365203761758,0.1160277156207358,0.091671924924042,0.3310409120090061,0.2146533093312904,0.6937999923493227,0.04728692559887771,0.09933228854361796,0.08804814193054614,0.5477717801764578,0.11199966219794083,0.30647917331334634,0.09975533024204657,0.1853639340209941,-1000.0
