,Floor4Z5,Floor4Z4,Floor2Z2,Floor6Z4,Floor6Z5,Floor2Z1,Floor6Z1,Floor4Z2,Floor2Z4,Floor6Z2,Floor4Z1,Floor7Z4,Floor3Z1,Floor7Z5,Floor5Z5,Floor3Z2,Floor5Z4,Floor7Z2,Floor5Z1,Floor7Z1,Floor3Z5,Floor3Z4,Floor5Z2
0,-1000.0,0.10611243282215468,0.7502734586816948,0.3905652766521948,0.3304810842045734,0.05502388271092531,0.3511178437282861,0.16782230418275412,0.05996720840668591,0.27624636321769813,0.6838145667815334,0.15326070913211923,0.2509061278574729,0.3678693680468737,0.16548327702525742,0.19357118573781013,0.1646293865858572,0.2514707195642568,0.2893229869283871,0.3685671991487452,0.33243913212025367,0.3484428652442102,0.3056938310142947
1,0.07986246177453621,-1000.0,0.2035662115853223,0.29936304759684995,0.20758054529250772,0.1639113684361422,0.2699768951542461,0.08216575053911367,0.177099098081678,0.19010109076541298,0.5824166468489475,0.05402092555643705,0.15359108692165513,0.2934734829782983,0.057017357293727144,0.09891918271534499,0.05736181914243124,0.1844468998152371,0.19637668924750362,0.29430773383877545,0.27593638359981726,0.20250366365969846,0.2151790109733307
2,0.10659783727704979,0.2012761300074782,-1000.0,0.26859142220614146,0.17433252260649326,0.005149897537465371,0.42768669175224405,0.2490126719470364,0.0017304759505352883,0.3557992605413158,0.6535589001795753,0.24439906085788266,0.34251860836792575,0.43905225426529376,0.2691120218237866,0.28343068227812535,0.2678149777219714,0.3249391420485051,0.3753710248698162,0.4390666915316272,0.21024510623646583,0.036088418032032644,0.3935580854549103
3,0.107315434470983,0.20294854819865166,0.5493613928816395,-1000.0,0.26553312998773204,0.006794629288709255,0.4281969477359023,0.2505438877113732,0.005089023246662325,0.3566169330453778,0.7063349343978489,0.24493407871049855,0.34360881059063275,0.43939271591081563,0.2693597162813399,0.28343068227812535,0.26832299581179286,0.3389722225873724,0.3760548430504751,0.4390666915316271,0.008998082388425848,0.2547192470055879,0.39312962064336604
4,0.445124654973967,0.5066691743365616,0.16365293815036275,0.21744281133245028,-1000.0,0.366859409581143,0.66665409620181,0.5220995275919112,0.40530568971839354,0.612860552453052,0.771682708699028,0.5327796895966571,0.6314998052083176,0.66033455465235,0.5926610386485934,0.5650252673666705,0.5899929168354379,0.5370682183036167,0.6508575046054623,0.659992426382636,0.21684858979976446,0.3054334577074934,0.6441977968541717
5,0.10659783727704979,0.20138787799176894,0.1326950577147881,0.08220961651517257,0.13351351641195852,-1000.0,0.42767958390108646,0.2491482314304435,0.0012113331653749613,0.35570963167510217,0.6382917655936459,0.2419714890207183,0.3425186083679257,0.43890907172562704,0.2691120218237866,0.28343068227812535,0.2677556893333647,0.32429819730080434,0.37349107216480204,0.4390666915316271,0.05990008498529034,0.08755908193757173,0.3928243195157532
6,0.2670767611689488,0.18093737149061861,0.7710449729281575,0.5742330488205503,0.49482666534604897,0.3606776463919145,-1000.0,0.1640833291997765,0.3901606299183463,0.07337639804871118,0.4945465633456203,0.14054876015555043,0.09538051993378234,0.050865171701801284,0.15110466461274882,0.1342684867015886,0.15119018264299516,0.09232337003897144,0.07978834476540637,0.04569995867061673,0.5838901472382545,0.48391515880516833,0.08947288437383297
7,0.13197423793555188,0.04812205591766819,0.583826614346253,0.45146613622055254,0.24604804386614362,0.22449532572877964,0.05181250373354779,-1000.0,0.24364800682592314,0.039335246450949685,0.4989313421486618,0.0051424897450058115,0.053736436609505854,0.09206152731120897,0.0002889768671464776,0.03844294406533803,0.0015790366759075901,0.05435026212128,0.041816387348049495,0.09009420423635936,0.4277160809916149,0.3800575242643244,0.05462191990772338
8,0.10659783727704979,0.20160832519579608,0.5473671130735,0.33721137658637723,0.22203776223607563,0.0057448376054814575,0.42796132217702015,0.249920436344852,-1000.0,0.3556381672388757,0.6957763495793661,0.2443992777339986,0.34251860836792575,0.43909858836512555,0.2691120218237866,0.28343068227812535,0.26780531113687245,0.33062566779085784,0.37623188962579235,0.4390666915316271,0.2673124523920301,0.2402631071847864,0.39348133044661365
9,0.24430675704948684,0.173922913192997,0.7347440619907065,0.4998426576410448,0.328241962170462,0.25603928635467726,0.09782617833362478,0.17395968858110247,0.27585938093535334,-1000.0,0.5424727856893191,0.1345668054821684,0.05186553078157759,0.13822026646612381,0.1490966257622249,0.09313640148822426,0.14838607047843166,0.028806843977251098,0.009257866014698612,0.1332379076734895,0.48361455235910283,0.4222927473785748,0.015550489687175153
10,0.13135747500059824,0.036984226369873294,0.02363223436964333,0.2673401165875893,0.1637872454375941,0.19790138774967864,0.12428205348409474,0.024276322706591323,0.21740736220804724,0.10660364791773691,-1000.0,0.004329261026897035,0.08552876747728665,0.15591114818201382,0.00028897686714629534,0.04599137301383612,0.0009466313284562447,0.10417951339392233,0.10827511945994338,0.15567748526135733,0.24787429579707115,0.15071436765031035,0.12543937293863305
11,0.09434298756249078,0.002564333410641082,0.12577432604978614,0.2314526501564687,0.11301464531630132,0.15880983152296058,0.22818656669902615,0.038023917359945515,0.17627961276885706,0.1455389663901187,0.5269367608776601,-1000.0,0.10412967407267561,0.25461654720851556,0.00028897686714647684,0.05012796421385696,0.0019829206408087563,0.1396238976316239,0.14739797989281492,0.2556727417518319,0.21029285217912452,0.16344227179972756,0.16527828910930378
12,0.1452770362293824,0.050526231046985476,0.7127211569222702,0.46713965322622014,0.361410887020819,0.22774489603290207,0.14253917407696812,0.07769469328697456,0.24673922035203963,0.051085819155128484,0.5641588829484437,0.04947151513192887,-1000.0,0.17753188778922688,0.055190792629148853,0.0003704454086450223,0.05469176935156263,0.06547434619861078,0.0514013166679066,0.1751831749040327,0.4448657587527233,0.394537414906758,0.06699121124193168
13,0.1417472301177602,0.11325287916942348,0.4763617950735075,0.42232912549264917,0.23058077587224246,0.2423367474183074,0.00392715425420806,0.09244978703929113,0.2653942353241763,0.08195528795927308,0.4273391598537593,0.08591290901423632,0.11399425832277814,-1000.0,0.09226922984806878,0.10735174343185414,0.09228380190445785,0.09878371453383342,0.09029998619896648,6.96735921715345e-16,0.4014823764170163,0.3455645267976011,0.08993755521143351
14,0.14535825681453737,0.050656605394403406,0.7833944834577656,0.48238255038359584,0.389842424832501,0.23117366395611158,0.22902350718124317,0.039358416820488656,0.25043893625848457,0.14477145938512162,0.6233695592765347,0.006074681519511352,0.10414045722560193,0.25557070674422244,-1000.0,0.050499111223653886,0.002074713732954055,0.13760818493274346,0.1511496251990322,0.255672741751832,0.461999289413523,0.43083966284662367,0.16816188134415946
15,0.10165324831649794,0.005402953114590274,0.8391109182232276,0.47501602544762633,0.41114217739653225,0.19515037707633076,0.18701697647193413,0.06219137356848556,0.2114877788529009,0.09889467249552597,0.607203498510642,0.03222766139877038,0.05307879339296222,0.21750709389376077,0.029252548749743243,-1000.0,0.029896855700055194,0.11659700423843296,0.10212662106116462,0.21597925673099952,0.44784967713304735,0.4442534560737098,0.11693060063756056
16,0.10905223368738526,0.04277395182645801,0.7137318092998071,0.43275784296087066,0.3463682289040512,0.204520521399958,0.2287823356819002,0.03768808485677771,0.22216560112392492,0.14492564323672175,0.6071460983504222,0.0054479725412809946,0.10398635483586224,0.2549491092051667,0.00028897686714647564,0.050418427091089395,-1000.0,0.1466265408865918,0.15008654874088556,0.255672741751832,0.4065786408235047,0.3903955029691452,0.1678671872964924
17,0.2038296963931116,0.13444558093668543,0.13197048954138632,0.35273848892449167,0.20380734315745483,0.2550135218697361,0.09742353465923387,0.12259923536621754,0.27920524444249223,0.002107434634130044,0.4556510803942044,0.09520480347776364,0.0021023155146473642,0.1370907465738254,0.10271105245427335,0.04852101005444741,0.10246086239206925,-1000.0,0.003116145828087934,0.1332379076734895,0.339616424199758,0.18637533265806597,0.015652474704417885
18,0.10055273897651602,0.04520717987677465,0.30114220039190515,0.14462186712151773,0.23090404003171586,0.1240551981420339,0.09802070058194952,0.08966821371216964,0.15042831765487666,0.003346186406637577,0.47396767476282475,0.059296508088093614,0.0021272955915873203,0.13789298215702803,0.0587124505054116,0.03987444305849774,0.05989903679475549,0.04917743511276571,-1000.0,0.14360030904570215,0.13656109706964722,0.1493960728492879,0.014303199059073242
19,0.354527592770613,0.2875126695649417,0.8916279984896454,0.595765970806727,0.5122944498172726,0.41631511383756925,0.04707827564587827,0.28807959031905656,0.45058799843079667,0.13437498638704626,0.49349362375875644,0.25045379698535114,0.1881895879811912,0.006716839609171309,0.2779024266480921,0.2148674376806796,0.2769901545314524,0.10815533274425367,0.14676702163826927,-1000.0,0.6167103411805299,0.5570679110278491,0.13882196842193084
20,0.3547722015661046,0.42430820894094284,0.2446552489236484,0.05032264394591634,0.10688090989894772,0.26575323610053253,0.6020397701006228,0.44798500763514687,0.2953340113360143,0.5441449192905035,0.7509148208973577,0.45428647965675645,0.5538483951729745,0.600830084572864,0.5059323233332077,0.4893586951830138,0.5030762979070533,0.4903235194550271,0.5759077011509067,0.600628028242399,-1000.0,0.23811530960171245,0.5809158579488438
21,0.15936560678706108,0.24873023605176361,0.007680914195350078,0.22953203740280145,0.1919999381422655,0.061280731608071036,0.464558947163339,0.2900707261342928,0.06597103084276935,0.39606037562526203,0.6749118425897468,0.2891225816458763,0.38788712116944246,0.47350782489980403,0.31906904492632254,0.3266755649881519,0.31802256071019125,0.37004925425867924,0.41797979080705083,0.4729945722408893,0.17226662999760362,-1000.0,0.434899297183228
22,0.1389687318556885,0.11394150053665067,0.5891819422431821,0.10640991066736084,0.27560951321092464,0.1251194255001399,0.09812764627824822,0.11444632360844398,0.13710799910528804,0.0031926506682620555,0.527524163553022,0.08668500278659716,0.0026975785606660457,0.13715270728305562,0.09234147406485517,0.04604973758146311,0.09251712840806475,0.03267162362382531,0.003975152981515854,0.13323790767348945,0.07236038340168463,0.2967749906688751,-1000.0
